"mes","nombrecliente","fechaultcompra","diasuc_pc","diaspc_apc"
"2013-12","Russell Shen","2013-12-15 00:00:00","36","74"
"2013-12","Russell Xie","2013-12-26 00:00:00","29",NULL
"2013-12","Ruth Lopez","2013-12-05 00:00:00","221",NULL
"2013-12","Ruth Malhotra","2013-12-27 00:00:00",NULL,NULL
"2013-12","Ryan Brown","2013-12-02 00:00:00",NULL,NULL
"2013-12","Ryan Diaz","2013-12-13 00:00:00","150",NULL
"2013-12","Ryan Henderson","2013-12-24 00:00:00",NULL,NULL
"2013-12","Ryan Ihrig","2013-12-31 00:00:00","92","92"
"2013-12","Ryan Perry","2013-12-21 00:00:00","102",NULL
"2013-12","Ryan Robinson","2013-12-14 00:00:00",NULL,NULL
"2013-12","Ryan Taylor","2013-12-15 00:00:00",NULL,NULL
"2013-12","Ryan Williams","2013-12-14 00:00:00","755",NULL
"2013-12","Sabrina Romero","2013-12-17 00:00:00",NULL,NULL
"2013-12","Sairaj Uddin","2013-12-31 00:00:00","92","92"
"2013-12","Samantha Brown","2013-12-31 00:00:00",NULL,NULL
"2013-12","Samantha Hall","2013-12-02 00:00:00","212",NULL
"2013-12","Samantha White","2013-12-23 00:00:00",NULL,NULL
"2013-12","Sameer Tejani","2013-12-31 00:00:00","184",NULL
"2013-12","Samuel Green","2013-12-07 00:00:00","26",NULL
"2013-12","Samuel Hernandez","2013-12-23 00:00:00","913",NULL
"2013-12","Samuel Johnson","2013-12-31 00:00:00","92","92"
"2013-12","Samuel Phillips","2013-12-07 00:00:00",NULL,NULL
"2013-12","Samuel Ross","2013-12-22 00:00:00",NULL,NULL
"2013-12","Sara Adams","2013-12-03 00:00:00",NULL,NULL
"2013-12","Sara Bailey","2013-12-18 00:00:00",NULL,NULL
"2013-12","Sara Collins","2013-12-17 00:00:00",NULL,NULL
"2013-12","Sara King","2013-12-06 00:00:00",NULL,NULL
"2013-12","Sara Phillips","2013-12-27 00:00:00",NULL,NULL
"2013-12","Sara Rogers","2013-12-09 00:00:00","763",NULL
"2013-12","Sara Ward","2013-12-28 00:00:00","843",NULL
"2013-12","Sarah Garcia","2013-12-20 00:00:00","135","526"
"2013-12","Savannah Collins","2013-12-18 00:00:00",NULL,NULL
"2013-12","Savannah James","2013-12-04 00:00:00",NULL,NULL
"2013-12","Savannah Mitchell","2013-12-17 00:00:00","322",NULL
"2013-12","Savannah Morris","2013-12-19 00:00:00","39","870"
"2013-12","Savannah Reed","2013-12-10 00:00:00","73",NULL
"2013-12","Savannah Sanchez","2013-12-23 00:00:00","87",NULL
"2013-12","Savannah Ward","2013-12-12 00:00:00",NULL,NULL
"2013-12","Scot Bent","2013-12-31 00:00:00","92","92"
"2013-12","Scott Mitchell","2013-12-31 00:00:00","92","92"
"2013-12","Sean Adams","2013-12-01 00:00:00",NULL,NULL
"2013-12","Sean Jacobson","2013-12-31 00:00:00","92","92"
"2013-12","Sean Morgan","2013-12-17 00:00:00","138",NULL
"2013-12","Sean Parker","2013-12-08 00:00:00",NULL,NULL
"2013-12","Sean Rivera","2013-12-06 00:00:00","706",NULL
"2013-12","Sean Rogers","2013-12-20 00:00:00",NULL,NULL
"2013-12","Sean Sanchez","2013-12-31 00:00:00","588",NULL
"2013-12","Sean Sanders","2013-12-10 00:00:00",NULL,NULL
"2013-12","Sebastian Bell","2013-12-24 00:00:00",NULL,NULL
"2013-12","Sebastian Cox","2013-12-27 00:00:00",NULL,NULL
"2013-12","Sebastian Murphy","2013-12-11 00:00:00",NULL,NULL
"2013-12","Sergio Lopez","2013-12-27 00:00:00",NULL,NULL
"2013-12","Sergio Raman","2013-12-06 00:00:00",NULL,NULL
"2013-12","Sergio Rodriguez","2013-12-19 00:00:00",NULL,NULL
"2013-12","Seth Henderson","2013-12-14 00:00:00",NULL,NULL
"2013-12","Seth Martin","2013-12-01 00:00:00","600",NULL
"2013-12","Seth McDonald","2013-12-21 00:00:00",NULL,NULL
"2013-12","Seth Miller","2013-12-30 00:00:00",NULL,NULL
"2013-12","Seth Perez","2013-12-25 00:00:00",NULL,NULL
"2013-12","Seth Russell","2013-12-19 00:00:00","251",NULL
"2013-12","Shane Kim","2013-12-31 00:00:00","92","92"
"2013-12","Shane Madan","2013-12-03 00:00:00",NULL,NULL
"2013-12","Shane Sanchez","2013-12-21 00:00:00","338",NULL
"2013-12","Shannon Alonso","2013-12-06 00:00:00",NULL,NULL
"2013-12","Shannon Li","2013-12-31 00:00:00","396",NULL
"2013-12","Shannon Munoz","2013-12-30 00:00:00",NULL,NULL
"2013-12","Shannon Navarro","2013-12-19 00:00:00","663",NULL
"2013-12","Shannon Suarez","2013-12-15 00:00:00",NULL,NULL
"2013-12","Shannon Vazquez","2013-12-19 00:00:00",NULL,NULL
"2013-12","Sharon Deng","2013-12-24 00:00:00",NULL,NULL
"2013-12","Sharon Nath","2013-12-24 00:00:00",NULL,NULL
"2013-12","Shaun Beasley","2013-12-31 00:00:00","92","92"
"2013-12","Shaun Black","2013-12-01 00:00:00","47",NULL
"2013-12","Shaun Raje","2013-12-03 00:00:00",NULL,NULL
"2013-12","Shawn Andersen","2013-12-08 00:00:00",NULL,NULL
"2013-12","Shawn Lal","2013-12-09 00:00:00",NULL,NULL
"2013-12","Shawn Shan","2013-12-19 00:00:00","136","426"
"2013-12","Shawna Rai","2013-12-14 00:00:00",NULL,NULL
"2013-12","Shawna Xie","2013-12-07 00:00:00","833",NULL
"2013-12","Sheena Black","2013-12-31 00:00:00",NULL,NULL
"2013-12","Sheena Shen","2013-12-11 00:00:00",NULL,NULL
"2013-12","Sheena Xie","2013-12-17 00:00:00",NULL,NULL
"2013-12","Sheila Alonso","2013-12-23 00:00:00",NULL,NULL
"2013-12","Sheila Gutierrez","2013-12-22 00:00:00",NULL,NULL
"2013-12","Shelby Bailey","2013-12-24 00:00:00",NULL,NULL
"2013-12","Shelby Peterson","2013-12-17 00:00:00","241",NULL
"2013-12","Shelly Szymanski","2013-12-31 00:00:00","92","92"
"2013-12","Sierra Young","2013-12-26 00:00:00","35","23"
"2013-12","Sophia Baker","2013-12-15 00:00:00",NULL,NULL
"2013-12","Sophia Hill","2013-12-05 00:00:00","235",NULL
"2013-12","Spencer Foster","2013-12-15 00:00:00",NULL,NULL
"2013-12","Spencer Low","2013-12-31 00:00:00","92","92"
"2013-12","Spencer Powell","2013-12-15 00:00:00",NULL,NULL
"2013-12","Stacey Liu","2013-12-26 00:00:00","223",NULL
"2013-12","Stacey Yang","2013-12-31 00:00:00","55","296"
"2013-12","Stacie Mcanich","2013-12-31 00:00:00","92","92"
"2013-12","Stanley Arun","2013-12-14 00:00:00",NULL,NULL
"2013-12","Stefanie Malhotra","2013-12-21 00:00:00","389",NULL
"2013-12","Stefanie Subram","2013-12-01 00:00:00",NULL,NULL
"2013-12","Stefano Stefani","2013-12-31 00:00:00","92","92"
"2013-12","Stephanie Allen","2013-12-07 00:00:00",NULL,NULL
"2013-12","Stephanie Henderson","2013-12-05 00:00:00","43",NULL
"2013-12","Stephanie Perez","2013-12-27 00:00:00",NULL,NULL
"2013-12","Stephanie Young","2013-12-24 00:00:00",NULL,NULL
"2013-12","Stephen Burton","2013-12-31 00:00:00","92","92"
"2013-12","Steve Carnes","2013-12-31 00:00:00","92","92"
"2013-12","Steve Hu","2013-12-05 00:00:00",NULL,NULL
"2013-12","Steve Sun","2013-12-12 00:00:00",NULL,NULL
"2013-12","Steve Zeng","2013-12-26 00:00:00",NULL,NULL
"2013-12","Steven Reed","2013-12-30 00:00:00",NULL,NULL
"2013-12","Summer Kapoor","2013-12-28 00:00:00",NULL,NULL
"2013-12","Sunil Uppal","2013-12-31 00:00:00","92","92"
"2013-12","Susan Cai","2013-12-18 00:00:00",NULL,NULL
"2013-12","Susan Lin","2013-12-30 00:00:00",NULL,NULL
"2013-12","Suzanne Huang","2013-12-29 00:00:00",NULL,NULL
"2013-12","Suzanne She","2013-12-28 00:00:00",NULL,NULL
"2013-12","Sydney Brooks","2013-12-19 00:00:00",NULL,NULL
"2013-12","Sydney Carter","2013-12-09 00:00:00",NULL,NULL
"2013-12","Sydney Harris","2013-12-22 00:00:00",NULL,NULL
"2013-12","Sydney Henderson","2013-12-06 00:00:00",NULL,NULL
"2013-12","Sydney Jenkins","2013-12-28 00:00:00",NULL,NULL
"2013-12","Sydney Lee","2013-12-16 00:00:00",NULL,NULL
"2013-12","Sydney Perez","2013-12-14 00:00:00","845",NULL
"2013-12","Sydney Wright","2013-12-26 00:00:00","940",NULL
"2013-12","Tabitha Gill","2013-12-02 00:00:00",NULL,NULL
"2013-12","Tabitha Smith","2013-12-28 00:00:00",NULL,NULL
"2013-12","Tabitha Suarez","2013-12-26 00:00:00",NULL,NULL
"2013-12","Tamara He","2013-12-29 00:00:00",NULL,NULL
"2013-12","Tamara Johnston","2013-12-01 00:00:00",NULL,NULL
"2013-12","Tamara Li","2013-12-17 00:00:00",NULL,NULL
"2013-12","Tamara She","2013-12-12 00:00:00","307",NULL
"2013-12","Tamer Salah","2013-12-14 00:00:00","44",NULL
"2013-12","Tammy Fernandez","2013-12-27 00:00:00",NULL,NULL
"2013-12","Tammy Rodriguez","2013-12-06 00:00:00",NULL,NULL
"2013-12","Tammy Sanchez","2013-12-31 00:00:00",NULL,NULL
"2013-12","Tanya Blanco","2013-12-11 00:00:00","334",NULL
"2013-12","Tanya Munoz","2013-12-08 00:00:00","331",NULL
"2013-12","Tara Goel","2013-12-16 00:00:00","297",NULL
"2013-12","Tara Jai","2013-12-09 00:00:00",NULL,NULL
"2013-12","Tara Sutton","2013-12-17 00:00:00",NULL,NULL
"2013-12","Tasha Kumar","2013-12-24 00:00:00","647",NULL
"2013-12","Tasha Luo","2013-12-25 00:00:00",NULL,NULL
"2013-12","Tasha She","2013-12-05 00:00:00",NULL,NULL
"2013-12","Tasha Yuan","2013-12-09 00:00:00",NULL,NULL
"2013-12","Taylor Bell","2013-12-17 00:00:00",NULL,NULL
"2013-12","Taylor Butler","2013-12-14 00:00:00",NULL,NULL
"2013-12","Taylor Griffin","2013-12-27 00:00:00",NULL,NULL
"2013-12","Taylor Moore","2013-12-03 00:00:00","728",NULL
"2013-12","Taylor Morgan","2013-12-12 00:00:00",NULL,NULL
"2013-12","Taylor Taylor","2013-12-12 00:00:00",NULL,NULL
"2013-12","Taylor Torres","2013-12-26 00:00:00","169",NULL
"2013-12","Taylor Ward","2013-12-22 00:00:00",NULL,NULL
"2013-12","Teresa Alonso","2013-12-29 00:00:00","170","7"
"2013-12","Teresa Martin","2013-12-09 00:00:00",NULL,NULL
"2013-12","Teresa Navarro","2013-12-30 00:00:00",NULL,NULL
"2013-12","Teresa Romero","2013-12-31 00:00:00",NULL,NULL
"2013-12","Teresa Rubio","2013-12-14 00:00:00",NULL,NULL
"2013-12","Terrance Lopez","2013-12-04 00:00:00","117",NULL
"2013-12","Terrence Sharma","2013-12-14 00:00:00","849",NULL
"2013-12","Terrence She","2013-12-25 00:00:00","244",NULL
"2013-12","Terrence Xie","2013-12-27 00:00:00","494",NULL
"2013-12","Terry Sharma","2013-12-27 00:00:00",NULL,NULL
"2013-12","Terry Yuan","2013-12-18 00:00:00","361",NULL
"2013-12","Theodore Navarro","2013-12-16 00:00:00",NULL,NULL
"2013-12","Theresa Munoz","2013-12-14 00:00:00","366",NULL
"2013-12","Theresa Ramos","2013-12-15 00:00:00","895",NULL
"2013-12","Thomas Armstrong","2013-12-31 00:00:00","92","92"
"2013-12","Thomas Lee","2013-12-08 00:00:00",NULL,NULL
"2013-12","Thomas Lewis","2013-12-06 00:00:00",NULL,NULL
"2013-12","Thomas Sanchez","2013-12-26 00:00:00",NULL,NULL
"2013-12","Thomas Walker","2013-12-04 00:00:00","37",NULL
"2013-12","Thomas Washington","2013-12-31 00:00:00",NULL,NULL
"2013-12","Thomas White","2013-12-26 00:00:00","238",NULL
"2013-12","Tiffany Liang","2013-12-20 00:00:00","81",NULL
"2013-12","Tiffany Zeng","2013-12-27 00:00:00",NULL,NULL
"2013-12","Tiffany Zimmerman","2013-12-23 00:00:00","363",NULL
"2013-12","Tim Kim","2013-12-31 00:00:00","92","92"
"2013-12","Timothy Baker","2013-12-09 00:00:00",NULL,NULL
"2013-12","Timothy Burnett","2013-12-31 00:00:00","92","92"
"2013-12","Tina Fernandez","2013-12-20 00:00:00",NULL,NULL
"2013-12","Tina Kapoor","2013-12-03 00:00:00",NULL,NULL
"2013-12","Tish Duff","2013-12-31 00:00:00","92","92"
"2013-12","Tom Johnston","2013-12-31 00:00:00","92","92"
"2013-12","Tommy Lal","2013-12-13 00:00:00","142",NULL
"2013-12","Tommy Pal","2013-12-28 00:00:00","519",NULL
"2013-12","Tommy Raje","2013-12-09 00:00:00","336",NULL
"2013-12","Tony Natsuhara","2013-12-30 00:00:00","409",NULL
"2013-12","Tonya Andersen","2013-12-14 00:00:00","371",NULL
"2013-12","Tonya Chande","2013-12-13 00:00:00","604",NULL
"2013-12","Tosh Meston","2013-12-31 00:00:00","92","92"
"2013-12","Tracy Nath","2013-12-14 00:00:00",NULL,NULL
"2013-12","Trevor Coleman","2013-12-25 00:00:00",NULL,NULL
"2013-12","Trevor Gonzales","2013-12-02 00:00:00","29","116"
"2013-12","Trevor Simmons","2013-12-22 00:00:00","597",NULL
"2013-12","Trisha Xu","2013-12-05 00:00:00",NULL,NULL
"2013-12","Tristan Alexander","2013-12-14 00:00:00",NULL,NULL
"2013-12","Tristan Butler","2013-12-08 00:00:00","901",NULL
"2013-12","Troy Mehta","2013-12-23 00:00:00",NULL,NULL
"2013-12","Troy Patel","2013-12-30 00:00:00",NULL,NULL
"2013-12","Troy Prasad","2013-12-02 00:00:00",NULL,NULL
"2013-12","Troy Sara","2013-12-13 00:00:00","424",NULL
"2013-12","Troy Suri","2013-12-19 00:00:00","592",NULL
"2013-12","Ty Loren Carlson","2013-12-31 00:00:00","184","181"
"2013-12","Tyler Moore","2013-12-11 00:00:00","250",NULL
"2013-12","Tyler Smith","2013-12-28 00:00:00",NULL,NULL
"2013-12","Tyrone Rubio","2013-12-13 00:00:00","330",NULL
"2013-12","Tyrone Suarez","2013-12-01 00:00:00","72","407"
"2013-12","Vamsi Kuppa","2013-12-31 00:00:00","92","92"
"2013-12","Vanessa Jenkins","2013-12-24 00:00:00",NULL,NULL
"2013-12","Vanessa Price","2013-12-19 00:00:00",NULL,NULL
"2013-12","Vanessa Tench","2013-12-31 00:00:00","92","92"
"2013-12","Vanessa Washington","2013-12-12 00:00:00","637",NULL
"2013-12","Veronica Garcia","2013-12-02 00:00:00",NULL,NULL
"2013-12","Veronica Kapoor","2013-12-26 00:00:00","665",NULL
"2013-12","Veronica Suri","2013-12-07 00:00:00",NULL,NULL
"2013-12","Victor Dominguez","2013-12-04 00:00:00",NULL,NULL
"2013-12","Victor Jimenez","2013-12-21 00:00:00","145","576"
"2013-12","Victor Romero","2013-12-15 00:00:00","861",NULL
"2013-12","Victoria Barnes","2013-12-29 00:00:00",NULL,NULL
"2013-12","Victoria Butler","2013-12-02 00:00:00","90",NULL
"2013-12","Victoria Cooper","2013-12-14 00:00:00","354",NULL
"2013-12","Victoria Gonzales","2013-12-17 00:00:00","117","623"
"2013-12","Victoria Lewis","2013-12-09 00:00:00",NULL,NULL
"2013-12","Victoria Smith","2013-12-31 00:00:00","452",NULL
"2013-12","Victoria Thomas","2013-12-25 00:00:00",NULL,NULL
"2013-12","Vincent Cai","2013-12-29 00:00:00","156",NULL
"2013-12","Vincent Zhou","2013-12-11 00:00:00",NULL,NULL
"2013-12","Virginia Prasad","2013-12-17 00:00:00","306",NULL
"2013-12","Virginia Sara","2013-12-29 00:00:00","873",NULL
"2013-12","Virginia Srini","2013-12-28 00:00:00","907",NULL
"2013-12","Walter Jimenez","2013-12-05 00:00:00","832",NULL
"2013-12","Warren Hu","2013-12-21 00:00:00",NULL,NULL
"2013-12","Warren Ma","2013-12-20 00:00:00",NULL,NULL
"2013-12","Warren Shan","2013-12-12 00:00:00",NULL,NULL
"2013-12","Warren Zeng","2013-12-05 00:00:00","191",NULL
"2013-12","Wayne Sharma","2013-12-17 00:00:00",NULL,NULL
"2013-12","Wayne Yuan","2013-12-20 00:00:00",NULL,NULL
"2013-12","Wendy Gutierrez","2013-12-08 00:00:00",NULL,NULL
"2013-12","Wendy Suarez","2013-12-29 00:00:00",NULL,NULL
"2013-12","Wesley Li","2013-12-28 00:00:00","371",NULL
"2013-12","Whitney Chandra","2013-12-11 00:00:00",NULL,NULL
"2013-12","Whitney Lopez","2013-12-05 00:00:00","98",NULL
"2013-12","Whitney Madan","2013-12-02 00:00:00",NULL,NULL
"2013-12","Whitney Perez","2013-12-21 00:00:00","134",NULL
"2013-12","William Conner","2013-12-31 00:00:00","92","92"
"2013-12","William Lee","2013-12-21 00:00:00","56","18"
"2013-12","Willie Brooks","2013-12-31 00:00:00","92","92"
"2013-12","Willie Pal","2013-12-22 00:00:00","52",NULL
"2013-12","Willie Xu","2013-12-26 00:00:00","397",NULL
"2013-12","Willie Yuan","2013-12-27 00:00:00","389",NULL
"2013-12","Wyatt Coleman","2013-12-23 00:00:00",NULL,NULL
"2013-12","Wyatt Thompson","2013-12-23 00:00:00",NULL,NULL
"2013-12","Xavier Bennett","2013-12-27 00:00:00",NULL,NULL
"2013-12","Xavier Evans","2013-12-11 00:00:00",NULL,NULL
"2013-12","Xavier Gonzales","2013-12-10 00:00:00",NULL,NULL
"2013-12","Xavier Hill","2013-12-15 00:00:00","55",NULL
"2013-12","Xavier Mohamed","2013-12-14 00:00:00",NULL,NULL
"2013-12","Xavier Nelson","2013-12-08 00:00:00",NULL,NULL
"2013-12","Xavier Simmons","2013-12-29 00:00:00","634",NULL
"2013-12","Yolanda Nara","2013-12-25 00:00:00",NULL,NULL
"2013-12","Yuhong Li","2013-12-31 00:00:00","184","92"
"2013-12","Zachary Davis","2013-12-10 00:00:00",NULL,NULL
"2013-12","Zachary Lewis","2013-12-03 00:00:00","28",NULL
"2013-12","Zachary Simmons","2013-12-28 00:00:00",NULL,NULL
"2013-12","Zachary Thompson","2013-12-06 00:00:00","622",NULL
"2013-12","Zachary Wang","2013-12-13 00:00:00",NULL,NULL
"2013-12","Zoe Bell","2013-12-23 00:00:00",NULL,NULL
"2013-12","Zoe Sanchez","2013-12-17 00:00:00",NULL,NULL
"2014-01","A. Leonetti","2014-01-29 00:00:00","182",NULL
"2014-01","Aaron Hernandez","2014-01-22 00:00:00",NULL,NULL
"2014-01","Aaron Li","2014-01-01 00:00:00","407",NULL
"2014-01","Aaron Mitchell","2014-01-16 00:00:00",NULL,NULL
"2014-01","Abigail Clark","2014-01-20 00:00:00","622",NULL
"2014-01","Abigail Henderson","2014-01-25 00:00:00",NULL,NULL
"2014-01","Abigail Hughes","2014-01-14 00:00:00",NULL,NULL
"2014-01","Abigail Patterson","2014-01-28 00:00:00",NULL,NULL
"2014-01","Abigail Ross","2014-01-04 00:00:00",NULL,NULL
"2014-01","Abigail Simmons","2014-01-07 00:00:00",NULL,NULL
"2014-01","Adam Collins","2014-01-30 00:00:00",NULL,NULL
"2014-01","Adam Diaz","2014-01-06 00:00:00",NULL,NULL
"2014-01","Adam Griffin","2014-01-08 00:00:00",NULL,NULL
"2014-01","Adam Li","2014-01-25 00:00:00",NULL,NULL
"2014-01","Adam Perry","2014-01-20 00:00:00","785",NULL
"2014-01","Adam Roberts","2014-01-07 00:00:00",NULL,NULL
"2014-01","Adam Shan","2014-01-10 00:00:00",NULL,NULL
"2014-01","Adam Wright","2014-01-18 00:00:00",NULL,NULL
"2014-01","Adrian Cook","2014-01-15 00:00:00",NULL,NULL
"2014-01","Adrian Peterson","2014-01-25 00:00:00",NULL,NULL
"2014-01","Adriana Lopez","2014-01-03 00:00:00","116","502"
"2014-01","Adrienne Alvarez","2014-01-26 00:00:00",NULL,NULL
"2014-01","Adrienne Dominguez","2014-01-29 00:00:00",NULL,NULL
"2014-01","Adrienne Vazquez","2014-01-13 00:00:00",NULL,NULL
"2014-01","Aidan Bryant","2014-01-06 00:00:00","482",NULL
"2014-01","Aidan Delaney","2014-01-29 00:00:00","91","91"
"2014-01","Aidan Gonzales","2014-01-15 00:00:00","474",NULL
"2014-01","Aidan Jenkins","2014-01-30 00:00:00",NULL,NULL
"2014-01","Aimee Gao","2014-01-22 00:00:00",NULL,NULL
"2014-01","Alan Guo","2014-01-06 00:00:00","833",NULL
"2014-01","Alan Hu","2014-01-20 00:00:00",NULL,NULL
"2014-01","Alan Huang","2014-01-29 00:00:00","135","432"
"2014-01","Alan Steiner","2014-01-29 00:00:00","91","91"
"2014-01","Alan Zeng","2014-01-12 00:00:00",NULL,NULL
"2014-01","Albert Dominguez","2014-01-17 00:00:00",NULL,NULL
"2014-01","Albert Gomez","2014-01-08 00:00:00","800",NULL
"2014-01","Albert Navarro","2014-01-29 00:00:00","577",NULL
"2014-01","Albert Vazquez","2014-01-16 00:00:00",NULL,NULL
"2014-01","Alberto Alvarez","2014-01-16 00:00:00",NULL,NULL
"2014-01","Alberto Blanco","2014-01-07 00:00:00",NULL,NULL
"2014-01","Alberto Mu?oz","2014-01-17 00:00:00",NULL,NULL
"2014-01","Alberto Ortega","2014-01-04 00:00:00","234",NULL
"2014-01","Alejandro Kumar","2014-01-15 00:00:00","371",NULL
"2014-01","Alejandro Zeng","2014-01-31 00:00:00","431",NULL
"2014-01","Alex Adams","2014-01-25 00:00:00",NULL,NULL
"2014-01","Alex Allen","2014-01-25 00:00:00",NULL,NULL
"2014-01","Alex Bell","2014-01-02 00:00:00","138",NULL
"2014-01","Alex Collins","2014-01-05 00:00:00",NULL,NULL
"2014-01","Alex King","2014-01-26 00:00:00",NULL,NULL
"2014-01","Alex Lopez","2014-01-17 00:00:00",NULL,NULL
"2014-01","Alex Morris","2014-01-03 00:00:00",NULL,NULL
"2014-01","Alex Peterson","2014-01-31 00:00:00","38",NULL
"2014-01","Alex Turner","2014-01-18 00:00:00",NULL,NULL
"2014-01","Alexa Morris","2014-01-10 00:00:00",NULL,NULL
"2014-01","Alexa Murphy","2014-01-30 00:00:00","805",NULL
"2014-01","Alexa Peterson","2014-01-01 00:00:00","498",NULL
"2014-01","Alexander Berger","2014-01-29 00:00:00","91","91"
"2014-01","Alexander Robinson","2014-01-29 00:00:00","361",NULL
"2014-01","Alexandra Barnes","2014-01-26 00:00:00","791",NULL
"2014-01","Alexandra Bryant","2014-01-04 00:00:00",NULL,NULL
"2014-01","Alexandra Clark","2014-01-08 00:00:00",NULL,NULL
"2014-01","Alexandra Collins","2014-01-29 00:00:00","317",NULL
"2014-01","Alexandra Cooper","2014-01-06 00:00:00",NULL,NULL
"2014-01","Alexandra Foster","2014-01-17 00:00:00",NULL,NULL
"2014-01","Alexandra Hall","2014-01-23 00:00:00","85","302"
"2014-01","Alexandra Henderson","2014-01-26 00:00:00",NULL,NULL
"2014-01","Alexandra Jackson","2014-01-08 00:00:00",NULL,NULL
"2014-01","Alexandra Patterson","2014-01-29 00:00:00",NULL,NULL
"2014-01","Alexandra Richardson","2014-01-09 00:00:00","595",NULL
"2014-01","Alexandra Ross","2014-01-07 00:00:00","413",NULL
"2014-01","Alexandra Sanchez","2014-01-14 00:00:00",NULL,NULL
"2014-01","Alexandra Watson","2014-01-23 00:00:00","964",NULL
"2014-01","Alexandra Wilson","2014-01-12 00:00:00",NULL,NULL
"2014-01","Alexandria Bailey","2014-01-31 00:00:00",NULL,NULL
"2014-01","Alexandria Bell","2014-01-14 00:00:00","58","133"
"2014-01","Alexia Ross","2014-01-12 00:00:00","101","9"
"2014-01","Alexis Bennett","2014-01-29 00:00:00",NULL,NULL
"2014-01","Alexis Brown","2014-01-14 00:00:00",NULL,NULL
"2014-01","Alexis Gonzales","2014-01-16 00:00:00",NULL,NULL
"2014-01","Alexis Robinson","2014-01-01 00:00:00",NULL,NULL
"2014-01","Alexis Rodriguez","2014-01-08 00:00:00","71","78"
"2014-01","Alexis Ross","2014-01-30 00:00:00","263",NULL
"2014-01","Alexis Taylor","2014-01-20 00:00:00",NULL,NULL
"2014-01","Alexis Thomas","2014-01-20 00:00:00","625",NULL
"2014-01","Alexis White","2014-01-31 00:00:00",NULL,NULL
"2014-01","Alexis Williams","2014-01-30 00:00:00",NULL,NULL
"2014-01","Alfredo Rubio","2014-01-08 00:00:00","274",NULL
"2014-01","Alicia Shen","2014-01-03 00:00:00","37","7"
"2014-01","Alisha Holt","2014-01-18 00:00:00",NULL,NULL
"2014-01","Alisha Ma","2014-01-31 00:00:00","320",NULL
"2014-01","Alisha Zhang","2014-01-20 00:00:00","909",NULL
"2014-01","Alison Anand","2014-01-10 00:00:00","345",NULL
"2014-01","Alison Beck","2014-01-15 00:00:00",NULL,NULL
"2014-01","Alison Lal","2014-01-18 00:00:00",NULL,NULL
"2014-01","Alison Nara","2014-01-10 00:00:00",NULL,NULL
"2014-01","Alison Rai","2014-01-13 00:00:00",NULL,NULL
"2014-01","Alison Shen","2014-01-26 00:00:00",NULL,NULL
"2014-01","Alison Xie","2014-01-24 00:00:00",NULL,NULL
"2014-01","Alison Yuan","2014-01-07 00:00:00",NULL,NULL
"2014-01","Allen Sai","2014-01-27 00:00:00",NULL,NULL
"2014-01","Allen Smith","2014-01-18 00:00:00","26",NULL
